task_id,true_label,contrast,base_condition,compare_condition,js_bits,base_dist,compare_dist
gsm8k_0008,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0009,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0010,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0011,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0012,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0013,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0014,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0015,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0016,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0017,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0018,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0019,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0020,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0021,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0022,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0023,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0024,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0025,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0026,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0027,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0028,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0029,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0030,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0031,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0032,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0033,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0034,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0035,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0036,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0037,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0038,calculator,same_class_shuffle,wild,same_class_shuffle,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0039,calculator,same_class_shuffle,wild,same_class_shuffle,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0040,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0041,calculator,same_class_shuffle,wild,same_class_shuffle,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0042,calculator,same_class_shuffle,wild,same_class_shuffle,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0043,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0044,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0045,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0046,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0047,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0048,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0049,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0050,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0051,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0052,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0053,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0054,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0055,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0056,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0057,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0058,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0059,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0060,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0061,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0062,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0063,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0064,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0065,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0066,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0067,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0068,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0069,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0070,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0071,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0072,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0073,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0074,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0075,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0076,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0077,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0078,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0079,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0080,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0081,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0082,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0083,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0084,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0085,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0086,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0087,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0088,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0089,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0090,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0091,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0092,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0093,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0094,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0095,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0096,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0097,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0098,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0099,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0100,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0101,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0102,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0103,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0104,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0105,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0106,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0107,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0108,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0109,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0110,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0111,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0112,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0113,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0114,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0115,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0116,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0117,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0118,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0119,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0120,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0121,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0122,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0123,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0124,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0125,calculator,same_class_shuffle,wild,same_class_shuffle,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0126,calculator,same_class_shuffle,wild,same_class_shuffle,1.0,"[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0127,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0128,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0129,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0130,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0131,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0132,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0133,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0134,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0135,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0136,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0137,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0138,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0139,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0140,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0141,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0142,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0143,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0144,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0145,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0146,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0147,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0148,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0149,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0150,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0151,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0152,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0153,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0154,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0155,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0156,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0157,calculator,same_class_shuffle,wild,same_class_shuffle,0.06550784501721568,"[1.0, 0.0, 0.0]","[0.875, 0.125, 0.0]"
gsm8k_0158,calculator,same_class_shuffle,wild,same_class_shuffle,0.1379253809700299,"[0.75, 0.25, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0159,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0160,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0161,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0162,calculator,same_class_shuffle,wild,same_class_shuffle,0.31127812445913283,"[0.5, 0.5, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0163,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0164,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0165,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0166,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0167,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0168,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0169,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0170,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0171,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0172,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0173,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0174,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0175,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0176,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0177,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0178,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0179,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0180,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0181,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0182,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0183,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0184,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0185,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0186,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0187,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0188,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0189,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0190,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0191,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0192,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0193,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0194,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0195,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0196,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0197,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0198,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
gsm8k_0199,calculator,same_class_shuffle,wild,same_class_shuffle,0.0,"[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
hotpotqa_0000,search,same_class_shuffle,wild,same_class_shuffle,0.0,"[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
